Gene	Category	Pvalue	NrOfVariants	ReviewStatusMean	NumberSubmittersMean	SubmitterCategoriesMean
CUL3	C3	0.4593363573147894	14	0.07142857142857145	2.0714285714285716	2.0714285714285716
AK1	C4	0.32491082226887835	7	0.0	2.0	1.0
ITPR1	T1	NA	17	0.2941176470588235	2.0588235294117645	1.2941176470588236
AK2	C1	0.0069953199056037585	9	0.11111111111111108	2.0	1.1111111111111112
MRI1	N1	NA	1	0.0	2.0	2.0
ITPR2	N1	NA	1	0.0	2.0	1.0
GTF2E2	C3	0.610384513874678	2	0.0	2.0	1.0
BAG3	C4	0.0624074185687058	20	0.8	2.45	1.95
CLEC7A	N1	NA	1	0.0	2.0	1.0
PSAP	C1	0.005526361305431049	8	0.0	2.0	1.0
MPDU1	C3	0.11491486452557464	3	0.33333333333333337	2.3333333333333335	1.6666666666666667
TOR1A	C4	0.5641294911889955	3	0.33333333333333337	3.3333333333333335	1.6666666666666667
WFS1	C1	0.0048778265186383285	50	0.7600000000000001	2.24	1.8000000000000003
ATP8B1	C2	0.016342944863377618	10	0.1	2.4	1.2
TNK2	N1	NA	1	1.0	3.0	2.0
CDK6	N1	NA	1	0.0	2.0	1.0
MAFB	I1	NA	10	0.5	2.4	1.9
CDK5	N1	NA	1	0.0	2.0	1.0
CDK4	T1	NA	2	1.0	2.5	2.5
ALB	C4	0.2431183708197613	7	0.0	2.0	1.0
DHCR7	C4	0.11642226280779944	33	0.6666666666666666	2.6363636363636362	1.7575757575757576
WRAP53	C3	0.4262712464443805	4	0.0	3.0	1.0
TUBA8	N1	NA	1	0.0	2.0	1.0
ALK	C4	0.07153784533452234	17	0.0	2.4705882352941178	2.0
PTPN23	N1	NA	1	0.0	2.0	2.0
OPA1	C1	0.007657658800749312	62	0.7096774193548386	2.2419354838709675	1.7419354838709677
SIN3A	I1	NA	5	0.0	2.0	1.0
OPA3	C4	0.4409949774070515	7	0.28571428571428575	2.5714285714285716	1.2857142857142858
HYDIN	C3	0.3396859668555279	3	0.0	2.6666666666666665	1.0
SLC37A4	C1	0.0026080123394718324	18	0.6111111111111112	2.6666666666666665	1.8888888888888888
AMH	C3	0.6547208460185769	2	0.0	2.0	1.0
TAPT1	I1	NA	2	0.0	2.0	1.0
AMN	C4	0.802941785463041	22	0.0	2.090909090909091	1.9545454545454546
GPX4	C3	0.43857802608099994	2	0.0	2.0	1.0
ELAC2	C4	0.08931858910645407	9	0.1111111111111111	2.111111111111111	1.2222222222222223
AMT	C4	0.2072421115428481	21	0.047619047619047596	2.142857142857143	1.6666666666666665
METTL23	C3	0.4250306527849278	3	0.0	2.0	1.0
RP1	C4	0.13083724429762733	22	0.40909090909090906	2.1363636363636362	1.9090909090909092
RP2	I1	NA	10	0.3	2.0	1.4
EFHC1	C3	0.4362749288405292	3	1.0	2.0	2.0
RP9	N1	NA	1	0.0	2.0	1.0
SLC24A4	T1	NA	3	0.0	2.0	1.0
SFTPA2	C3	0.07291375835251934	2	0.0	2.0	1.0
SEMA3A	N1	NA	1	1.0	2.0	2.0
SEMA3E	N1	NA	1	0.0	2.0	1.0
DCAF17	C4	0.7540225300620749	6	1.0	2.5	2.1666666666666665
TNNI2	I1	NA	4	0.75	3.25	2.75
TNNI3	C1	4.8968348791866845E-5	65	0.9692307692307691	2.861538461538461	1.9538461538461538
SEMA4A	C3	0.5294881133703269	3	0.33333333333333337	2.6666666666666665	1.6666666666666667
DDHD2	C3	0.12637008658573612	5	0.0	2.0	1.0
PTPN11	I1	NA	120	1.4083333333333334	3.875	2.083333333333333
PTPN12	N1	NA	1	0.0	2.0	1.0
KLF1	C4	0.29680362529706994	14	0.0	2.0	1.5
KLF6	C4	0.42597511151360556	6	0.0	2.0	1.0
RAD50	C4	0.6169918591731712	63	1.2063492063492063	2.253968253968254	1.9841269841269842
RAD51	C3	0.6547208460185769	3	0.0	2.6666666666666665	1.0
APC	C4	0.4025291423535955	283	0.7738515901060071	2.4699646643109565	1.9540636042402828
IMPDH1	C4	0.25679807684950196	6	0.16666666666666669	2.1666666666666665	1.3333333333333333
SPAG1	C3	0.7587401350491447	5	0.0	2.2	1.0
C4orf26	N1	NA	1	0.0	2.0	1.0
FOLR1	C3	0.648503379652976	3	0.33333333333333337	2.6666666666666665	1.3333333333333333
APP	C2	0.04212360337721244	18	0.0	3.0	2.5555555555555554
HPSE2	C1	0.006024843015809078	5	0.0	2.4	1.0
ANTXR2	C4	0.37075439862307924	10	0.20000000000000004	2.0	1.3
ANTXR1	C4	0.5120750458379033	6	0.5	2.0	1.5
RS1	C1	0.001020933999970608	1	0.0	3.0	3.0
FAM65B	N1	NA	1	0.0	2.0	1.0
MYOZ2	C3	0.7062274607068615	2	0.5	3.5	3.0
B2M	I1	NA	3	0.0	2.0	1.0
CDON	C3	0.555187032729926	4	0.0	2.0	1.0
SLC6A19	C3	0.372365302198027	2	0.5	2.5	2.0
SLC6A17	N1	NA	2	0.0	2.0	1.0
SLC11A2	C3	0.05550118550207117	3	0.0	2.0	1.0
EBF3	I1	NA	3	0.6666666666666666	2.0	2.0
RUNX2	C4	0.35536062918984146	16	0.0625	2.0625	1.125
RUNX1	C4	0.0906773240371096	10	0.10000000000000002	2.0	1.1
BOLA3	I1	NA	2	0.0	2.0	1.0
TFAM	N1	NA	1	1.0	3.0	3.0
WDPCP	C3	0.5386084166812236	3	0.0	2.0	1.0
ALDH7A1	C1	0.0033036765803365897	25	0.88	2.2	1.92
TELO2	C1	0.005221075217089921	5	1.0	3.0	3.0
GYPA	N1	NA	1	0.0	2.0	1.0
LMAN2L	N1	NA	1	0.0	2.0	1.0
IGSF3	N1	NA	1	0.0	2.0	1.0
MAOA	I1	NA	5	0.39999999999999997	2.0	1.4
IGSF1	C3	0.4795001221869535	5	0.0	2.0	1.0
ARX	I1	NA	44	0.7272727272727272	2.1136363636363638	1.8181818181818181
KLK4	C3	0.06407750645105947	2	0.0	2.0	1.0
SLC6A20	N1	NA	1	0.0	2.0	1.0
PTDSS1	C3	0.20999967175560907	3	0.0	2.0	1.0
SPAST	I1	NA	72	0.7777777777777776	2.0277777777777777	1.7777777777777775
DPH1	C3	0.23199772362873405	2	0.0	3.0	3.0
INPP5E	C2	0.012363242106189998	18	0.7777777777777778	2.0555555555555554	1.8333333333333333
ASL	C2	0.012606356727047796	37	1.054054054054054	2.324324324324324	2.027027027027027
CDT1	C3	0.820158690241769	4	0.25	2.0	1.25
BCL11A	N1	NA	6	0.0	2.0	1.1666666666666667
INSR	C1	0.009661060699347024	33	0.0909090909090909	2.090909090909091	1.1818181818181819
CIDEC	N1	NA	1	0.0	2.0	1.0
STAR	C1	0.0060878506560033685	10	0.10000000000000002	2.0	1.1
SPRTN	T1	NA	3	0.33333333333333337	2.3333333333333335	1.6666666666666667
ATM	C4	0.7430615025962148	243	1.2716049382716053	2.526748971193417	2.016460905349794
NODAL	C3	1.0	3	0.6666666666666666	2.3333333333333335	2.0
BAP1	T1	NA	11	0.2727272727272727	2.0	1.2727272727272727
ATR	C4	0.7158484621254033	6	0.16666666666666669	2.0	1.1666666666666667
RYR1	C1	8.301763033674581E-4	123	0.36585365853658536	3.0162601626016263	2.609756097560976
INVS	C2	0.03200301122060201	8	0.125	2.125	1.125
RYR2	C1	0.0	125	0.96	2.344	1.96
HCCS	I1	NA	3	0.0	2.6666666666666665	1.0
VLDLR	T1	NA	7	0.28571428571428575	2.4285714285714284	1.2857142857142858
GYS2	C4	0.6562166592664576	14	0.42857142857142855	2.0	1.4285714285714284
GYS1	C3	0.494308800949379	2	0.0	2.0	1.0
HINT1	C4	0.2767522438503043	7	0.14285714285714288	2.142857142857143	1.2857142857142858
UCHL1	N1	NA	1	0.0	2.0	1.0
EPB41L4A	N1	NA	1	0.0	2.0	2.0
AUH	C4	0.1048702909963325	12	0.33333333333333337	2.0833333333333335	1.5
AP3B1	C4	0.9774173567823232	11	0.0	2.4545454545454546	1.4545454545454546
IL17RD	C4	0.5145661932508842	5	0.6	2.2	1.8
TUBG1	C3	0.08215723192250224	3	0.0	2.0	1.0
IL17RA	N1	NA	1	0.0	2.0	1.0
RAD51C	C4	0.9806957136301112	45	1.3111111111111111	2.6222222222222227	2.066666666666667
TNNT1	T1	NA	2	0.5	3.0	2.5
TNNT2	C1	8.120284401891276E-6	74	1.0405405405405406	3.2837837837837847	2.054054054054054
NME8	C3	0.8367027414412336	2	0.5	4.0	2.0
TNNT3	C3	0.2452781168067728	2	1.0	3.5	2.5
AVP	I1	NA	16	0.0	2.0	1.0
MAPT	C1	3.9229286679209885E-5	21	0.0	2.9047619047619047	2.8095238095238093
MAPRE2	C2	0.020921335337794056	4	0.0	2.0	1.0
TNXB	C4	0.07619665990405389	7	0.14285714285714288	2.0	1.1428571428571428
RAD54B	C3	0.45088703102517014	2	0.0	2.0	1.0
PTCHD1	N1	NA	1	1.0	2.0	2.0
CTNNA1	C3	0.29861767444881004	4	0.25	2.0	1.25
RAD54L	C4	0.42006567364368474	5	0.39999999999999997	2.0	1.4
CTNNA3	N1	NA	2	0.0	2.0	1.0
RANBP2	T1	NA	3	0.0	3.0	1.0
MTSS1L	N1	NA	1	0.0	2.0	2.0
MARS	C2	0.0268178756495272	6	0.0	2.6666666666666665	1.6666666666666667
CTNNB1	C3	0.33621122023866046	24	0.29166666666666663	2.25	1.7916666666666667
RAB3GAP2	C4	0.19491016533458427	6	0.16666666666666669	2.0	1.1666666666666667
B9D1	C3	0.1295578784361322	7	0.42857142857142855	2.2857142857142856	2.0
B9D2	C3	0.7818938485389775	4	1.0	2.0	2.0
RAB3GAP1	C4	0.37215999848634584	13	0.23076923076923075	2.0	1.2307692307692308
DFNA5	N1	NA	2	1.0	2.0	2.0
GALNT14	N1	NA	1	1.0	2.0	2.0
ESPN	C3	0.09002036529752033	3	0.0	2.0	1.0
EFTUD2	C3	0.3123214216762159	14	0.42857142857142855	2.0714285714285716	1.5714285714285714
PSPH	C3	0.102291724674902	3	0.0	2.0	1.0
ABCG8	C2	0.018336668724663663	10	0.10000000000000002	2.1	1.2
GHSR	C3	0.40538055645894244	3	0.0	2.0	1.0
KCTD1	C1	0.005879585222544503	10	0.0	2.8	2.8
KCTD3	N1	NA	1	0.0	2.0	2.0
PRSS56	C2	0.02424793090339139	11	0.0909090909090909	2.0	1.0909090909090908
KCTD7	C4	0.05482034516421075	12	0.4166666666666667	2.0	1.4166666666666665
DPM1	C3	1.0	2	0.0	2.0	1.0
DPM2	C3	1.0	2	0.0	2.0	1.0
DPM3	N1	NA	1	0.0	3.0	3.0
COL4A2	C2	0.02514135286306607	2	0.0	2.0	1.0
COL4A1	C1	9.254969729588503E-6	25	0.07999999999999999	2.4	1.12
COL4A4	C1	6.653747221267992E-4	11	0.45454545454545453	2.090909090909091	1.4545454545454546
COL4A3	C4	0.24053870917184295	1	0.0	2.0	1.0
COL4A6	N1	NA	2	0.5	2.0	1.5
COL4A5	C1	4.943421513229351E-4	543	0.029465930018416277	2.0257826887661143	2.0184162062615103
AIPL1	C4	0.5715621209861521	10	0.4	3.5	2.9
CSF2RB	N1	NA	1	0.0	2.0	1.0
STK4	N1	NA	1	0.0	2.0	1.0
NALCN	T1	NA	20	0.15	2.3	2.1
CSF2RA	C3	0.10219563734792103	2	0.0	2.0	1.0
MYH14	C4	0.14747081685146946	6	0.33333333333333337	2.3333333333333335	1.6666666666666667
MYH11	C2	0.046262731054954154	12	0.8333333333333333	2.4166666666666665	2.0833333333333335
MYH10	N1	NA	1	1.0	2.0	2.0
SMAD2	N1	NA	1	1.0	2.0	2.0
SMAD4	C2	0.03345496384471969	114	0.34210526315789475	2.2894736842105265	2.0701754385964914
STIL	C4	0.3173951988868613	8	0.375	2.375	1.375
SMAD3	C4	0.2024065689879444	30	0.6999999999999998	2.2	1.8
IFT122	C4	0.1258708634453286	8	0.25	2.5	1.25
SMAD9	C3	0.35939677082051946	3	0.33333333333333337	2.3333333333333335	1.6666666666666667
A2ML1	N1	NA	1	0.0	2.0	2.0
SMAD6	C3	0.13250132948726512	2	0.0	2.0	1.0
ARHGAP26	N1	NA	1	0.0	2.0	1.0
ESR1	C3	0.3545394797735013	2	0.0	2.5	1.0
SLC2A9	C2	0.016243454668294355	7	0.0	2.0	1.0
ARHGAP31	N1	NA	1	0.0	2.0	1.0
MAN2B1	C4	0.12748534363409592	15	0.6	2.6666666666666665	1.8
ABCD4	C3	0.3954159460225687	2	0.0	2.5	1.0
SLC2A1	T1	NA	58	0.9310344827586207	2.2586206896551726	1.9310344827586208
SLC2A2	C2	0.04134446303957229	8	0.0	2.0	1.0
PKD2	C4	0.23033106759236843	9	0.22222222222222218	2.0	1.2222222222222223
MIR96	C3	1.0	2	0.0	2.0	1.0
PKD1	C1	2.601817271135065E-4	12	0.16666666666666666	2.0	1.3333333333333333
GMPPB	C1	0.0012693780850898673	12	0.33333333333333337	2.3333333333333335	1.75
CYP4V2	C1	0.001401340020814823	35	0.05714285714285713	2.3714285714285714	1.2
GMPPA	T1	NA	4	0.0	2.0	1.0
ABCD1	C4	0.1159466274196661	47	0.7021276595744682	2.148936170212766	1.851063829787234
KLF11	C3	0.37414357264634146	2	0.5	2.5	2.0
ABCC2	C4	0.6649523628855433	12	0.33333333333333337	2.0	1.4166666666666665
PTGIS	N1	NA	1	1.0	2.0	2.0
ABCC8	C1	1.9769911478006996E-5	68	0.6470588235294119	2.338235294117647	1.808823529411765
MARS2	C3	0.7815112949987135	5	0.2	2.0	1.2
ABCC6	C1	5.487692644434716E-5	30	0.4666666666666666	2.3	1.7333333333333334
ABCC9	C1	2.506563584356858E-4	16	0.5	2.125	1.625
TGFBR1	I1	NA	24	0.8333333333333333	2.4166666666666665	1.9583333333333333
TGFBR2	C1	9.13194698193287E-7	54	0.8518518518518516	2.259259259259259	1.925925925925926
SAG	C3	0.2967175263220604	5	0.0	2.0	1.0
B4GALT7	C2	0.03225156682164132	6	0.0	2.1666666666666665	1.3333333333333333
MCPH1	C4	0.21693113840536604	9	0.33333333333333337	2.3333333333333335	1.4444444444444444
HCN4	C4	0.3278904795602413	9	0.6666666666666666	2.7777777777777777	1.8888888888888888
ERBB3	N1	NA	1	1.0	2.0	2.0
ERBB4	C2	0.03386363249162494	2	0.0	3.0	3.0
ERBB2	C4	0.33863890368274885	15	0.6666666666666667	2.066666666666667	1.7333333333333334
S1PR2	C3	0.5299094379128138	2	0.0	2.0	1.0
LRIG2	C3	0.755496874928883	4	0.0	2.0	1.0
MUTYH	C1	1.2663182410799223E-4	71	1.323943661971831	3.253521126760564	2.056338028169014
LGI1	C1	0.004669131805023263	14	0.21428571428571427	2.142857142857143	1.2857142857142858
B3GAT3	C3	0.27775801832540115	3	0.33333333333333337	2.3333333333333335	1.6666666666666667
SPRY4	C3	0.8278618807480969	2	0.0	2.0	1.0
PIKFYVE	C3	0.26291508521099693	4	0.0	2.0	1.0
XPNPEP3	N1	NA	1	0.0	2.0	1.0
BAX	C3	0.15729920705028488	4	0.0	2.0	1.0
HCN1	C2	0.010173662839130015	5	0.0	2.0	1.0
